config_id,preset_label,pf_tr,pnl_tr,trades_tr,wins_tr,maxdd_tr,gp_tr,gl_tr,pf_fwd,pnl_fwd,trades_fwd,wins_fwd,maxdd_fwd,gp_fwd,gl_fwd,pf_combined,trades_total,maxdd_worst,wr_combined,pf_robustness,sqn_tr,sqn_fwd,sqn_combined,specialist_score,sqn_p5,sqn_n_neighbors,pf_fwd_ci_low,pf_fwd_ci_high,ci_width,pf_combined_ci_low,specialist_score_ci_low,flag_sospechoso_outlier
2710128,T3(18)/JMA(49)_H05,1.5055109,71.436455,151.0,96.0,15.174219,212.75182,141.31535,3.909662,55.655373,57.0,41.0,9.245402,74.78315,19.127779,1.7921301,208.0,15.174219,0.65865386,1.5,2.524416,5.4332857,4.2639985,1.8008476,-1.7147714,24,2.422988,7.1708922,4.7479043,1.6148912,1.6227465,False
3232272,VIDYA(16)/SMA(63)_H00,1.8170255,100.94451,137.0,72.0,28.052483,224.49574,123.55123,3.923128,63.265175,47.0,23.0,5.299375,84.90815,21.642973,2.130966,184.0,28.052483,0.5163044,1.5,3.4412918,4.0188813,4.955585,2.013919,-1.1641015,23,2.3197625,7.224174,4.9044113,1.8919647,1.7880452,False
3215904,VIDYA(16)/SMA(63)_H00,2.0370295,101.45805,126.0,72.0,20.74408,199.2933,97.83525,3.8016102,63.687073,46.0,24.0,5.08325,86.41939,22.732311,2.3697312,172.0,20.74408,0.55813956,1.5,3.9881284,4.056471,5.557458,2.1631753,-1.1553514,23,2.2352993,7.2019396,4.96664,2.074412,1.8935974,False
2710080,T3(18)/JMA(49)_H05,1.3949249,60.000763,154.0,95.0,19.565765,211.93034,151.92958,3.858352,54.474525,57.0,41.0,9.175641,73.53254,19.058018,1.6694947,211.0,19.565765,0.6445498,1.5,2.0694382,5.380126,3.7600634,1.689435,-1.7686795,24,2.2258148,7.076782,4.8509674,1.4875345,1.5053015,False
3232304,VIDYA(16)/SMA(63)_H00,2.1537125,117.66046,129.0,74.0,22.27685,219.64467,101.98421,3.7635427,63.181644,46.0,24.0,5.219772,86.0442,22.862555,2.4485126,175.0,22.27685,0.56,1.5,4.3437247,4.0327306,5.8092666,2.2552164,-1.0997901,23,2.2178018,6.468589,4.250787,2.165449,1.9944987,False
3398224,VIDYA(14)/KAMA(49)_H05,1.6057106,73.63868,149.0,84.0,17.356482,195.21269,121.57401,3.6877182,34.907608,50.0,34.0,4.133788,47.895428,12.987823,1.8066648,199.0,17.356482,0.5929648,1.5,2.900282,4.766164,4.2086277,1.7761701,-2.8956757,24,2.2043996,6.941587,4.7371874,1.6634958,1.6354177,False
3463776,VIDYA(14)/KAMA(49)_H05,1.4233981,53.013626,151.0,87.0,19.028091,178.2235,125.20987,3.6614892,30.449179,48.0,31.0,4.205929,41.889835,11.440655,1.6107756,199.0,19.028091,0.5929648,1.5,2.1798632,4.539663,3.3901024,1.5835873,-3.12853,24,2.1825147,6.753891,4.5713763,1.4869529,1.4618546,False
3478048,VIDYA(16)/SMA(63)_H00,2.0372858,113.800514,141.0,79.0,20.4,223.51042,109.70991,3.6192434,62.70353,48.0,24.0,5.08325,86.64309,23.939558,2.3206491,189.0,20.4,0.54497355,1.5,4.198591,3.9284897,5.6474442,2.223229,-0.6451187,23,2.171546,6.0320725,3.8605263,2.0613346,1.9748003,False
3463792,VIDYA(14)/KAMA(49)_H05,1.4754436,57.312397,150.0,87.0,19.028091,177.8575,120.5451,3.640322,30.207012,48.0,31.0,4.205929,41.647667,11.440655,1.6630974,198.0,19.028091,0.5959596,1.5,2.395607,4.521005,3.6111,1.6309277,-3.0619984,24,2.1698973,6.714846,4.5449486,1.5356395,1.5059353,False
7789264,KAMA(12)/ALMA(69)_H05,1.2719945,18.248491,112.0,51.0,26.592182,85.33989,67.0914,3.870746,27.773167,42.0,27.0,3.1098964,37.447712,9.674546,1.5995061,154.0,26.592182,0.5064935,1.5,1.2485511,4.40165,2.870313,1.3772628,-4.0141973,24,2.1504145,6.881326,4.7309117,1.3826987,1.1905797,False
