sym,anchor,entry_T,exit_T,side,pnl_pct,reason,k
LINK,2026-02-01,2026-03-03 12:00:00+00:00,2026-03-03 16:00:00+00:00,short,-0.8065,zone_exit,2
LINK,2026-02-01,2026-03-08 07:00:00+00:00,2026-03-08 11:00:00+00:00,long,1.3937,not_operable,2
LINK,2026-02-01,2026-03-19 21:00:00+00:00,2026-03-20 19:00:00+00:00,long,-0.6623,not_operable,2
LINK,2026-02-01,2026-04-18 10:00:00+00:00,2026-04-18 23:00:00+00:00,short,1.4784,zone_exit,2
LINK,2026-02-01,2026-04-20 03:00:00+00:00,2026-04-20 18:00:00+00:00,long,1.4192,zone_exit,2
