config_id,preset_label,pf_tr,pnl_tr,trades_tr,wins_tr,maxdd_tr,gp_tr,gl_tr,pf_fwd,pnl_fwd,trades_fwd,wins_fwd,maxdd_fwd,gp_fwd,gl_fwd,pf_combined,trades_total,maxdd_worst,wr_combined,pf_robustness,sqn_tr,sqn_fwd,sqn_combined,specialist_score,sqn_p5,sqn_n_neighbors,pf_fwd_ci_low,pf_fwd_ci_high,ci_width,pf_combined_ci_low,specialist_score_ci_low,flag_sospechoso_outlier
33831260,VIDYA(16)/SMA(63)_H00,2.8372426,217.56291,197.0,101.0,12.022695,335.9811,118.418175,5.7448187,83.723976,89.0,55.0,3.961902,101.36932,17.645348,3.2143106,286.0,12.022695,0.54545456,1.5,6.8006487,7.7327366,9.292857,14.602729,5.8412623,22,3.7991107,8.617332,4.818222,2.9619823,13.456391,False
35596638,VIDYA(16)/SMA(60)_H00,2.8770819,199.2509,219.0,103.0,9.806422,305.40018,106.149284,5.507324,73.96199,79.0,47.0,4.1721754,90.37128,16.40929,3.2292433,298.0,9.806422,0.5033557,1.5,6.9522986,6.959775,9.131292,13.420451,5.246867,22,3.6559258,8.592988,4.937062,2.9813607,12.390273,False
35596639,VIDYA(16)/SMA(60)_H00,2.8770819,199.2509,219.0,103.0,9.806422,305.40018,106.149284,5.507324,73.96199,79.0,47.0,4.1721754,90.37128,16.40929,3.2292433,298.0,9.806422,0.5033557,1.5,6.9522986,6.959775,9.131292,13.420451,5.246867,22,3.6559258,8.592988,4.937062,2.9813607,12.390273,False
35596765,VIDYA(16)/SMA(60)_H00,2.8685908,198.3496,218.0,102.0,9.806422,304.49887,106.149284,5.507324,73.96199,79.0,47.0,4.1721754,90.37128,16.40929,3.221889,297.0,9.806422,0.5016835,1.5,6.9028025,6.959775,9.085767,13.230518,5.192119,22,3.6559258,8.592988,4.937062,2.9740067,12.212603,False
33831258,T3(18)/T3(45)_H00,2.7122245,196.23958,201.0,106.0,14.12903,310.85046,114.61089,5.4179077,68.208466,82.0,47.0,4.670984,83.64755,15.439088,3.0334337,283.0,14.12903,0.54063606,1.5,6.6984816,6.8571343,8.814109,9.070547,3.862859,22,3.6549277,8.218655,4.5637264,2.8241389,8.444715,False
35596636,VIDYA(16)/SMA(60)_H00,2.8770819,199.2509,219.0,103.0,9.806422,305.40018,106.149284,5.507324,73.96199,79.0,47.0,4.1721754,90.37128,16.40929,3.2292433,298.0,9.806422,0.5033557,1.5,6.9522986,6.959775,9.131292,13.397287,5.237811,22,3.65141,8.592988,4.9415774,2.980756,12.366379,False
33831257,VIDYA(16)/SMA(63)_H00,2.8541887,218.53583,200.0,102.0,12.022695,336.39645,117.86063,5.7177424,83.185905,90.0,55.0,3.6683397,100.818474,17.632566,3.2268405,290.0,12.022695,0.54137933,1.5,6.868279,7.6970563,9.348465,13.884577,5.4982715,22,3.6385634,8.489982,4.851418,2.956264,12.720329,False
33831232,VIDYA(16)/SMA(60)_H05,2.4449704,182.1999,191.0,99.0,14.418876,308.2924,126.09248,5.6160345,86.25524,93.0,55.0,2.2652853,104.941246,18.686005,2.8542476,284.0,14.418876,0.5422535,1.5,5.883371,7.5820403,8.42086,5.422562,2.4503977,22,3.6376586,8.563132,4.9254737,2.598906,4.937459,False
34548058,VIDYA(16)/SMA(60)_H00,3.0542793,199.05415,199.0,99.0,9.243608,295.95148,96.897316,5.212503,73.41125,76.0,45.0,3.9784386,90.838234,17.42699,3.3832674,275.0,9.243608,0.52363634,1.5,7.1295557,6.639416,9.244087,10.90817,4.219211,22,3.590835,8.274533,4.683698,3.136069,10.111165,False
34482506,VIDYA(16)/SMA(63)_H00,2.9878855,218.39622,223.0,118.0,9.12495,328.2598,109.86359,5.35057,75.86264,79.0,45.0,3.3643305,93.30004,17.4374,3.3115206,302.0,9.12495,0.5397351,1.5,7.6536617,6.6655173,9.700729,11.590124,4.3928223,22,3.561385,8.240793,4.679408,3.066442,10.732364,False
